Country,Date,Cases,Deaths,Tests,Cases/Population,Deaths/Cases,Tests/Cases
Canada,2020-07-06,107718.0,8836.0,3145104.0,0.0028656025538707102,0.08202900165246291,29.197571436528715
Canada,2020-07-07,107973.0,8843.0,3177228.0,0.002872386272944932,0.08190010465579357,29.426134311355618
Canada,2020-07-08,108302.0,8855.0,3208097.0,0.002881138600691673,0.08176210965633136,29.62177060442097
Canada,2020-07-09,108617.0,8865.0,3250149.0,0.00288951848895983,0.0816170581032435,29.923023099514808
Canada,2020-07-10,108957.0,8879.0,3298898.0,0.002898563447725459,0.0814908633681177,30.277063428692053
Canada,2020-07-11,109133.0,8882.0,3351758.0,0.002903245544027667,0.08138693154224662,30.71259838912153
Canada,2020-07-12,109292.0,8887.0,3405241.0,0.0029074753923915937,0.0813142773487538,31.157275921384915
Canada,2020-07-13,109965.0,8895.0,3457060.0,0.0029253790901835595,0.08088937389169282,31.43782112490338
Canada,2020-07-14,110352.0,8900.0,3497651.0,0.0029356743814844375,0.08065100768450051,31.695401986370886
Canada,2020-07-15,110713.0,8914.0,3532695.0,0.002945277999467944,0.0805144833940007,31.908583454517537
Canada,2020-07-16,111160.0,8926.0,3580120.0,0.002957169459962756,0.08029866858582224,32.206908960057575
Canada,2020-07-17,111630.0,8936.0,3634898.0,0.0029696727853152434,0.0800501657260593,32.562017378840814
Canada,2020-07-18,111976.0,8939.0,3693362.0,0.002978877361000266,0.07982960634421661,32.98351432449811
Canada,2020-07-19,112231.0,8943.0,3753607.0,0.002985661080074488,0.07968386631144693,33.44536714455008
Canada,2020-07-20,112982.0,8947.0,3808126.0,0.0030056397978185686,0.07918960542387284,33.70559912198403
Canada,2020-07-21,113487.0,8954.0,3852126.0,0.003019074221867518,0.07889890472036444,33.943323904940655
Canada,2020-07-22,113836.0,8958.0,3898127.0,0.0030283586060122374,0.07869215362451246,34.243358867142206
Canada,2020-07-23,114494.0,8966.0,3951025.0,0.0030458632615057196,0.07830978042517511,34.508576868656874
Canada,2020-07-24,115208.0,8970.0,4008172.0,0.0030648576749135407,0.07785917644608013,34.790743698354284
Canada,2020-07-25,115554.0,8974.0,4070037.0,0.0030740622505985634,0.07766066081658791,35.22194818007166
Canada,2020-07-26,115851.0,8978.0,4132139.0,0.0030819632881085397,0.07749609412089667,35.667702479909536
Canada,2020-07-27,116477.0,8991.0,4188015.0,0.0030986166533652566,0.07719120513062665,35.95572516462477
Canada,2020-07-28,116838.0,9001.0,4237258.0,0.003108220271348763,0.0770382923363974,36.266094934867084
Canada,2020-07-29,117325.0,9006.0,4279312.0,0.003121175844639532,0.07676113360323887,36.47399957383337
Canada,2020-07-30,117740.0,9019.0,4335747.0,0.003132216014897579,0.07660098522167488,36.82475794122643
Canada,2020-07-31,118297.0,9025.0,4398108.0,0.0031470337855812715,0.07629103020363999,37.17852523732639
Canada,2020-08-01,118523.0,9029.0,4460821.0,0.003153046022878425,0.0761793069699552,37.63675404773757
Canada,2020-08-02,118719.0,9032.0,4529169.0,0.0031582601755786115,0.07607880794144156,38.15032977029793
Canada,2020-08-03,118945.0,9035.0,4590402.0,0.003164272412875765,0.07595947706923369,38.592643658833914
Canada,2020-08-04,119658.0,9043.0,4635750.0,0.003183240223463687,0.07557371843086129,38.74166374166374
Canada,2020-08-05,120002.0,9049.0,4677949.0,0.003192391593508912,0.0754070765487242,38.98225862902285
Canada,2020-08-06,120315.0,9055.0,4723937.0,0.0032007182761372706,0.07526077380210282,39.26307609192536
Canada,2020-08-07,120851.0,9060.0,4781013.0,0.003214977387603086,0.07496834945511414,39.56122001472888
Canada,2020-08-08,121084.0,9064.0,4839800.0,0.0032211758446395317,0.07485712398004692,39.97059892306168
Canada,2020-08-09,121296.0,9067.0,4898783.0,0.0032268156424581007,0.07475102229257354,40.38701193773908
Canada,2020-08-10,121926.0,9074.0,4958570.0,0.0032435754189944132,0.07442219050899726,40.66868428390991
Canada,2020-08-11,122271.0,9080.0,5005681.0,0.003252753391859537,0.07426127209231952,40.93923334232974
Canada,2020-08-12,122580.0,9085.0,5049821.0,0.0032609736632083003,0.07411486376244085,41.19612497960516
Canada,2020-08-13,123051.0,9091.0,5104825.0,0.0032735035913806863,0.07387993596151189,41.485440996009785
Canada,2020-08-14,123464.0,9095.0,5167879.0,0.003284490555998936,0.07366519795243957,41.85737542927493
Canada,2020-08-15,123670.0,9101.0,5232301.0,0.0032899707368981112,0.07359100832861648,42.308571197541845
Canada,2020-08-16,123826.0,9106.0,5298207.0,0.003294120776802341,0.07353867523783374,42.78751635359294
Canada,2020-08-17,124035.0,9108.0,5351934.0,0.003299680766161213,0.0734308864433426,43.148579030112465
Canada,2020-08-18,124936.0,9118.0,5402380.0,0.0033236499068901304,0.07298136645962733,43.241179483895756
Canada,2020-08-19,125269.0,9124.0,5450573.0,0.003332508645916467,0.07283525852365709,43.51094843895936
Canada,2020-08-20,125505.0,9127.0,5507747.0,0.0033387869114126097,0.0727222023026971,43.88468188518386
Canada,2020-08-21,126212.0,9141.0,5568435.0,0.0033575951050811388,0.0724257598326625,44.11969543308085
Canada,2020-08-22,126421.0,9142.0,5632757.0,0.0033631550944400106,0.07231393518481898,44.555548524374906
Canada,2020-08-23,126680.0,9146.0,5694345.0,0.003370045224793828,0.07219766340385222,44.95062361856647
Canada,2020-08-24,127433.0,9154.0,5749324.0,0.0033900771481777067,0.07183382640289407,45.116445504696586
Canada,2020-08-25,127778.0,9159.0,5791993.0,0.0033992551210428306,0.07167900577564212,45.32856203728341
Canada,2020-08-26,128239.0,9164.0,5835264.0,0.003411519021016228,0.07146032018340755,45.50303729754599
Canada,2020-08-27,128706.0,9168.0,5889923.0,0.0034239425379090182,0.07123211039112395,45.76261401954843
Canada,2020-08-28,129253.0,9181.0,5952708.0,0.0034384942803937215,0.07103123331760192,46.05469892381608
Canada,2020-08-29,129582.0,9184.0,6021277.0,0.003447246608140463,0.07087404114769026,46.466924418514914
Canada,2020-08-30,129829.0,9185.0,6088912.0,0.0034538175046554937,0.0707469055449861,46.89947546387941
Canada,2020-08-31,130849.0,9193.0,6146834.0,0.003480952380952381,0.07025655526599363,46.976545483725516
Canada,2020-09-01,131385.0,9197.0,6201792.0,0.0034952114924181963,0.07000038056094683,47.20319671195342
Canada,2020-09-02,131956.0,9199.0,6250262.0,0.0035104017025804736,0.06971263148322168,47.366258449786294
Canada,2020-09-03,132582.0,9205.0,6308657.0,0.0035270550678371906,0.06942873089861369,47.58305803201038
Canada,2020-09-04,133197.0,9206.0,6371047.0,0.00354341580207502,0.06911567077336576,47.83176047508577
Canada,2020-09-05,133587.0,9207.0,6440078.0,0.0035537909018355947,0.0689213770801051,48.20886762933519
Canada,2020-09-06,133955.0,9209.0,6509289.0,0.003563580739558393,0.06874696726512634,48.593102161173526
Canada,2020-09-07,134335.0,9212.0,6575400.0,0.0035736898111199786,0.06857483157777199,48.947779804220794
Canada,2020-09-08,135826.0,9219.0,6632575.0,0.0036133546155892524,0.06787360299206338,48.83140930307894
Canada,2020-09-09,136276.0,9223.0,6686286.0,0.0036253258845437616,0.06767882826029528,49.064295987554665
Canada,2020-09-10,137169.0,9231.0,6737627.0,0.0036490822027134876,0.06729654659580517,49.11916686714928
Canada,2020-09-11,137976.0,9231.0,6803382.0,0.0036705506783719075,0.06690293964167682,49.3084449469473
Canada,2020-09-12,138515.0,9233.0,6882899.0,0.0036848895982974196,0.06665704075370898,49.690640002887775
Canada,2020-09-13,139028.0,9236.0,6966164.0,0.00369853684490556,0.06643266104669562,50.10619443565325
Canada,2020-09-14,140487.0,9249.0,7048721.0,0.0037373503591380686,0.06583527301458499,50.17347512581235
Canada,2020-09-15,141318.0,9257.0,7121386.0,0.003759457302474062,0.06550474815663963,50.392632219533255
Canada,2020-09-16,142270.0,9262.0,7189611.0,0.003784783187017824,0.0651015674421874,50.53497575033387
Canada,2020-09-17,143149.0,9267.0,7265614.0,0.003808167065708965,0.06473674283438935,50.755604300414255
Canada,2020-09-18,144513.0,9279.0,7358275.0,0.0038444533120510775,0.06420875630566109,50.917737504584366
Canada,2020-09-19,145137.0,9286.0,7443935.0,0.003861053471667997,0.06398092836423518,51.28902347437249
Canada,2020-09-20,146321.0,9288.0,7540462.0,0.0038925512104283056,0.06347687618318629,51.53369646188859
Canada,2020-09-21,148046.0,9300.0,7629201.0,0.0039384410747539235,0.06281831322697,51.53263850424868
Canada,2020-09-22,149351.0,9309.0,7711178.0,0.003973157754722001,0.062329679747708415,51.63124451794766
Canada,2020-09-23,150652.0,9317.0,7790037.0,0.004007768023410481,0.06184451583782492,51.70881900007966
Canada,2020-09-24,151944.0,9325.0,7875649.0,0.004042138866719872,0.06137129468751645,51.83257647554362
Canada,2020-09-25,153680.0,9332.0,7961189.0,0.004088321362064379,0.06072358146798543,51.803676470588236
Canada,2020-09-26,154948.0,9338.0,8065962.0,0.0041220537376961955,0.06026537935307329,52.05592844050907
Canada,2020-09-27,156560.0,9343.0,8167515.0,0.004164937483373238,0.059676801226366885,52.16859351047522
Canada,2020-09-28,158510.0,9360.0,8270610.0,0.004216812982176111,0.059049902214371335,52.17721279414548
Canada,2020-09-29,160441.0,9373.0,8360339.0,0.0042681830274009045,0.058420229243148575,52.10849471145156
Canada,2020-09-30,162736.0,9391.0,8446021.0,0.004329236499068901,0.05770696096745649,51.90013887523351
Canada,2020-10-01,164583.0,9407.0,8541588.0,0.004378371907422187,0.057156571456347255,51.89836131313684
Canada,2020-10-02,166824.0,9505.0,8643554.0,0.004437988826815642,0.05697621445355584,51.81241308205055
Canada,2020-10-03,168178.0,9526.0,8744541.0,0.004474009044958766,0.05664236701589982,51.99574855212929
Canada,2020-10-04,170289.0,9570.0,8855895.0,0.004530167597765363,0.0561985800609552,52.00509134471399
Canada,2020-10-05,172826.0,9599.0,8954787.0,0.004597658951848896,0.055541411593163066,51.813887956673184
Canada,2020-10-06,174835.0,9617.0,9045978.0,0.004651104017025805,0.05500614865444562,51.74008636714617
Canada,2020-10-07,176535.0,9636.0,9141759.0,0.0046963288108539504,0.05458407681196363,51.78439969411165
Canada,2020-10-08,178904.0,9654.0,9238881.0,0.004759350891194467,0.0539619013549166,51.64155636542503
Canada,2020-10-09,181837.0,9668.0,9346434.0,0.004837376961957967,0.05316849706055423,51.40006709305587
Canada,2020-10-10,183792.0,9694.0,9457407.0,0.0048893854748603355,0.05274440672064072,51.457120005223295
Canada,2020-10-11,185566.0,9708.0,9564007.0,0.004936578877361,0.052315618162809996,51.53965166032571
Canada,2020-10-12,186494.0,9720.0,9664380.0,0.004961266294227188,0.05211963923772347,51.821399079863156
Canada,2020-10-13,190739.0,9752.0,9753793.0,0.005074195264698058,0.05112745689135415,51.13685717131787
Canada,2020-10-14,193208.0,9777.0,9824759.0,0.005139877627028465,0.050603494679309344,50.85068423667757
Canada,2020-10-15,195684.0,9796.0,9905469.0,0.005205746209098165,0.050060301302099305,50.619718525786475
Canada,2020-10-16,198329.0,9828.0,10002301.0,0.005276110667730779,0.04955402386942908,50.4328716425737
Canada,2020-10-17,199523.0,9836.0,10100418.0,0.005307874434690077,0.049297574715696936,50.62282543867123
Canada,2020-10-18,201861.0,9860.0,10202508.0,0.005370071827613727,0.04884549269051476,50.5422444157118
Canada,2020-10-19,204976.0,9891.0,10295050.0,0.005452939611598829,0.04825442978690188,50.22563617203966
Canada,2020-10-20,207465.0,9909.0,10371639.0,0.005519154030327215,0.04776227315450799,49.99223483479141
Canada,2020-10-21,210061.0,9946.0,10439112.0,0.005588214950784784,0.04734815125130319,49.695621747968445
Canada,2020-10-22,212541.0,9977.0,10528083.0,0.005654189944134078,0.04694153128102343,49.53436278176916
Canada,2020-10-23,215574.0,10004.0,10625080.0,0.00573487629688747,0.04640633842671194,49.287390872739756
Canada,2020-10-24,216935.0,10026.0,10720643.0,0.005771082734769886,0.04621660866158066,49.41868762532556
Canada,2020-10-25,219704.0,10057.0,10824708.0,0.005844745943069965,0.04577522484797728,49.269508065397076
Canada,2020-10-26,223984.0,10095.0,10919294.0,0.005958606012237297,0.045070183584541755,48.75033038074148
Canada,2020-10-27,226721.0,10120.0,10993171.0,0.006031417930300612,0.0446363592256562,48.487661045955164
Canada,2020-10-28,229446.0,10158.0,11055901.0,0.00610391061452514,0.04427185481551214,48.18519826015707
Canada,2020-10-29,232497.0,10192.0,11139581.0,0.006185075818036712,0.04383712478010469,47.912794573693425
Canada,2020-10-30,235898.0,10237.0,11231881.0,0.006275552008512902,0.04339587448812622,47.61329472907782
Canada,2020-10-31,238191.0,10276.0,11329993.0,0.006336552274541101,0.0431418483485942,47.56683921726682
Canada,2020-11-01,240586.0,10313.0,11426963.0,0.006400266028198989,0.04286616843872877,47.496375516447344
Canada,2020-11-02,243974.0,10345.0,11516627.0,0.006490396382016494,0.04240205923582021,47.204320952232614
Canada,2020-11-03,248905.0,10403.0,11586165.0,0.006621574886938015,0.041795062373194594,46.548542616660974
Canada,2020-11-04,251822.0,10444.0,11649796.0,0.006699175312583134,0.04147373938734503,46.26202635194701
Canada,2020-11-05,254739.0,10484.0,11729364.0,0.0067767757382282525,0.04115584971284334,46.04463391942341
Canada,2020-11-06,260195.0,10546.0,11826258.0,0.0069219207235967015,0.04053114010645862,45.451519053017925
Canada,2020-11-07,264545.0,10593.0,11928609.0,0.007037642990156957,0.04004233684250317,45.0910393316827
Canada,2020-11-08,268395.0,10641.0,12028151.0,0.007140063846767758,0.03964678924719164,44.81510832914175
Canada,2020-11-09,273304.0,10702.0,12116510.0,0.007270657089651503,0.039157860843602725,44.33345285835553
Canada,2020-11-10,277892.0,10769.0,12192838.0,0.007392710827347699,0.038752464986397596,43.876174916874184
Canada,2020-11-11,281888.0,10832.0,12264295.0,0.0074990156956637405,0.038426609149733226,43.507687450334885
Canada,2020-11-12,287329.0,10905.0,12358240.0,0.0076437616387337055,0.03795300857205503,43.010764663504204
Canada,2020-11-13,292173.0,10951.0,12460757.0,0.007772625698324023,0.03748121831928344,42.64855753269467
Canada,2020-11-14,296394.0,11013.0,12562354.0,0.007884916201117318,0.03715662260369643,42.38396863634217
Canada,2020-11-15,300597.0,11078.0,12670682.0,0.007996727853152434,0.03685332854286636,42.15172473444512
Canada,2020-11-16,306437.0,11152.0,12773233.0,0.008152088321362064,0.03639247218841067,41.683063729249405
Canada,2020-11-17,311043.0,11220.0,12857284.0,0.00827462090981644,0.03607218294576634,41.33603392456992
Canada,2020-11-18,315586.0,11324.0,12931224.0,0.008395477520617185,0.0358824535942659,40.97527773728873
Canada,2020-11-19,320481.0,11394.0,13025678.0,0.008525698324022347,0.03555280968294532,40.64415051126276
Canada,2020-11-20,325356.0,11461.0,13136367.0,0.00865538707102953,0.03522602933402181,40.37536421642754
Canada,2020-11-21,330240.0,11527.0,13252042.0,0.008785315243415802,0.034904917635658915,40.12851865310078
Canada,2020-11-22,335038.0,11583.0,13373339.0,0.00891295557329077,0.03457219778055027,39.91588715309905
Canada,2020-11-23,341746.0,11662.0,13486536.0,0.009091407289172652,0.03412475932417643,39.46362503145611
Canada,2020-11-24,347135.0,11762.0,13583460.0,0.009234769885607874,0.0338830714275426,39.130194304809365
Canada,2020-11-25,352376.0,11820.0,13664747.0,0.009374195264698059,0.03354371466842237,38.77888108157196
Canada,2020-11-26,357926.0,11902.0,13765816.0,0.009521840915137005,0.03325268351558702,38.459949822030254
Canada,2020-11-27,363884.0,11988.0,13883888.0,0.009680340516094706,0.032944564751404296,38.154708643413834
Canada,2020-11-28,369510.0,12056.0,14016273.0,0.00983000798084597,0.03262699250358583,37.93205325972234
Canada,2020-11-29,374880.0,12130.0,14149766.0,0.009972865123703113,0.032357020913358944,37.744787665386255
Canada,2020-11-30,382708.0,12239.0,14277692.0,0.010181111997871774,0.03197999519215695,37.307012134577796
Canada,2020-12-01,388543.0,12317.0,14381174.0,0.01033633945198191,0.03170048102783991,37.01308220711736
Canada,2020-12-02,395028.0,12423.0,14473250.0,0.010508858739026336,0.03144840365746226,36.638542078029914
Canada,2020-12-03,401325.0,12513.0,14591325.0,0.010676376695929768,0.03117921883760045,36.35787703233041
Canada,2020-12-04,408165.0,12616.0,14719207.0,0.010858339984038307,0.030909068636458294,36.06190388690848
Canada,2020-12-05,414131.0,12690.0,14852779.0,0.0110170524075552,0.030642477863284806,35.86492921321997
Canada,2020-12-06,420281.0,12775.0,14985423.0,0.011180659749933493,0.0303963300744026,35.65572319471973
Canada,2020-12-07,428054.0,12896.0,15122337.0,0.011387443469007715,0.030127040046349293,35.328105799735546
Canada,2020-12-08,434320.0,12993.0,15230658.0,0.011554136738494281,0.02991573033707865,35.067825566402654
Canada,2020-12-09,440737.0,13109.0,15328313.0,0.011724847033785582,0.0297433616873555,34.7788204757032
Canada,2020-12-10,447341.0,13227.0,15449032.0,0.011900532056397978,0.02956804764150838,34.535247160443596
Canada,2020-12-11,454254.0,13355.0,15584772.0,0.012084437350359137,0.02939985118457955,34.30849700828171
Canada,2020-12-12,460332.0,13453.0,15728238.0,0.012246129289704708,0.02922455966563263,34.167161961367015
Canada,2020-12-13,466016.0,13537.0,15877256.0,0.012397339718010108,0.0290483588546316,34.07019501476344
Canada,2020-12-14,474661.0,13677.0,16008664.0,0.01262732109603618,0.028814248484708035,33.726520611552246
Canada,2020-12-15,480952.0,13793.0,16132400.0,0.012794679436020218,0.02867853756715847,33.5426404298142
Canada,2020-12-16,487685.0,13911.0,16229379.0,0.012973796222399574,0.02852455991059803,33.27840511805776
Canada,2020-12-17,495152.0,14067.0,16356624.0,0.01317243947858473,0.028409458105793775,33.03354121562672
Canada,2020-12-18,502197.0,14180.0,16493272.0,0.013359856344772545,0.028235931317789634,32.84223521845013
Canada,2020-12-19,508674.0,14284.0,16640503.0,0.013532162809257781,0.028080853355980453,32.71349233497289
Canada,2020-12-20,514500.0,14374.0,16783349.0,0.013687150837988826,0.027937803692905733,32.620697764820214
Canada,2020-12-21,522076.0,14481.0,16922977.0,0.013888693801542963,0.0277373409235437,32.4147767757951
Canada,2020-12-22,528307.0,14607.0,17037732.0,0.014054455972333067,0.027648696685828505,32.24968058344864
Canada,2020-12-23,535204.0,14752.0,17140068.0,0.014237935621175845,0.027563321649315027,32.025298764583226
Canada,2020-12-24,541936.0,14902.0,17269154.0,0.014417025804735303,0.02749771190694104,31.86567048507573
Canada,2020-12-25,545983.0,14966.0,17405025.0,0.014524687416866187,0.027411109869721218,31.878327713500237
Canada,2020-12-26,551184.0,15051.0,17533075.0,0.014663048683160415,0.027306670730645303,31.80984027112543
Canada,2020-12-27,556649.0,15171.0,17632876.0,0.014808433093907954,0.027254158365505012,31.676830462284133
Canada,2020-12-28,563156.0,15328.0,17708419.0,0.014981537642990157,0.027218035499932524,31.44496196435801
Canada,2020-12-29,571823.0,15528.0,17786792.0,0.015212104283054004,0.027155256084487683,31.105415486960126
Canada,2020-12-30,580573.0,15650.0,17864192.0,0.01544487895716946,0.026956127825441416,30.769932463273353
Canada,2020-12-31,587429.0,15762.0,17965095.0,0.015627267890396382,0.026832178867573782,30.582581043836786
Canada,2021-01-01,591149.0,15806.0,18097623.0,0.015726230380420324,0.026737759854114616,30.61431720260036
Canada,2021-01-02,598091.0,15914.0,18229970.0,0.015910907156158553,0.02660799109165662,30.480261364909353
Canada,2021-01-03,608734.0,16006.0,18342575.0,0.016194040968342645,0.026293914911931976,30.132332020225583
Canada,2021-01-04,618801.0,16247.0,18430711.0,0.016461851556264964,0.026255613678710925,29.78455270757481
Canada,2021-01-05,626129.0,16389.0,18514140.0,0.01665679702048417,0.026175117268166785,29.569210178733137
Canada,2021-01-06,634437.0,16539.0,18597612.0,0.01687781324820431,0.026068782243154166,29.31356777741525
Canada,2021-01-07,642978.0,16704.0,18716320.0,0.017105027932960894,0.025979115926205873,29.108803100572647
Canada,2021-01-08,652373.0,16846.0,18851810.0,0.017354961425911145,0.025822650538878833,28.897287288100518
Canada,2021-01-09,659647.0,16984.0,18998073.0,0.017548470337855813,0.025747104132968088,28.800362921380678
Canada,2021-01-10,666375.0,17074.0,19139670.0,0.017727454110135675,0.02562220971675108,28.722070906021383
Canada,2021-01-11,674624.0,17199.0,19260709.0,0.017946900771481776,0.025494201214306043,28.550287271131772
Canada,2021-01-12,681015.0,17359.0,19355884.0,0.018116919393455708,0.025489893761517734,28.42211111355844
Canada,2021-01-13,688097.0,17539.0,19449427.0,0.018305320563979783,0.025489138885941953,28.265530877187373
Canada,2021-01-14,695359.0,17686.0,19569464.0,0.01849851024208566,0.025434343986343744,28.14296500081253
Canada,2021-01-15,702203.0,17856.0,19713708.0,0.018680579941473797,0.025428544167427368,28.07408683813655
Canada,2021-01-16,708263.0,17978.0,19860051.0,0.018841793030061185,0.025383226287410184,28.040503315858658
Canada,2021-01-17,714316.0,18106.0,20001761.0,0.019002819898909284,0.025347325273408407,28.00127814580662
Canada,2021-01-18,720440.0,18231.0,20122360.0,0.019165735567970205,0.025305368941202597,27.930653489534173
Canada,2021-01-19,725599.0,18382.0,20205977.0,0.019302979515828676,0.02533355200324146,27.847305467620544
Canada,2021-01-20,731371.0,18567.0,20285433.0,0.01945653099228518,0.025386568513107576,27.736173569911852
Canada,2021-01-21,737654.0,18706.0,20407889.0,0.01962367650971003,0.025358772541055834,27.66593687555412
Canada,2021-01-22,743384.0,18887.0,20546199.0,0.01977611066773078,0.025406788416215575,27.638742561045166
Canada,2021-01-23,748123.0,18992.0,20688427.0,0.01990218143123171,0.025386199862856777,27.653777520541407
Canada,2021-01-24,752510.0,19119.0,20817447.0,0.020018888002128227,0.02540697133592909,27.664013767258908
Canada,2021-01-25,758142.0,19245.0,20924370.0,0.02016871508379888,0.02538442666413416,27.59953940027066
Canada,2021-01-26,762368.0,19392.0,21001832.0,0.020281138600691674,0.02543653458697112,27.54815522162525
Canada,2021-01-27,766633.0,19485.0,21078482.0,0.02039459962756052,0.025416333499862387,27.494879557754494
Canada,2021-01-28,771358.0,19676.0,21201895.0,0.020520297951582868,0.025508259459291277,27.48645246435507
Canada,2021-01-29,776171.0,19825.0,21334846.0,0.02064833732375632,0.02554205194473898,27.48730112307726
Canada,2021-01-30,780147.0,19958.0,21471772.0,0.02075411013567438,0.025582358196596284,27.52272584525737
Canada,2021-01-31,783735.0,20041.0,21593178.0,0.020849561053471667,0.025571143307367924,27.551631610174358
Canada,2021-02-01,788323.0,20145.0,21695238.0,0.020971614791167863,0.025554246165594558,27.520747206411585
Canada,2021-02-02,791385.0,20242.0,21765562.0,0.021053072625698326,0.025577942467951757,27.503126796691877
Canada,2021-02-03,794681.0,20361.0,21837984.0,0.02114075552008513,0.025621601623796213,27.480188905988694
Canada,2021-02-04,798650.0,20486.0,21947836.0,0.0212463421122639,0.02565078570087022,27.48116947348651
Canada,2021-02-05,802904.0,20607.0,22072745.0,0.02135951050811386,0.025665583930332893,27.491138417544313
Canada,2021-02-06,806010.0,20700.0,22196761.0,0.021442138866719872,0.02568206349797149,27.539064031463628
Canada,2021-02-07,808973.0,20760.0,22318959.0,0.02152096302208034,0.025662166722498773,27.589250815540197
Canada,2021-02-08,812700.0,20830.0,22418263.0,0.021620111731843576,0.025630614002707025,27.58491817398794
Canada,2021-02-09,815526.0,20914.0,22484611.0,0.021695291300877894,0.025644798571719356,27.570685667900225
Canada,2021-02-10,818967.0,21007.0,22557097.0,0.02178683160415004,0.025650606190481425,27.54335278466654
Canada,2021-02-11,822038.0,21089.0,22671229.0,0.02186852886405959,0.025654531785635214,27.57929560433946
Canada,2021-02-12,824754.0,21168.0,22800850.0,0.02194078212290503,0.025665834903498497,27.645637365808472
Canada,2021-02-13,828335.0,21238.0,22922404.0,0.022036046820963023,0.02563938503141845,27.672866654191843
Canada,2021-02-14,830352.0,21261.0,23040160.0,0.022089704708699122,0.025604803745881265,27.747461317609883
Canada,2021-02-15,832058.0,21298.0,23138775.0,0.02213508911944666,0.025596773301861168,27.809089029851286
Canada,2021-02-16,836455.0,21395.0,23209222.0,0.022252061718542167,0.02557818412227795,27.74712566725048
Canada,2021-02-17,838998.0,21439.0,23277743.0,0.022319712689545093,0.02555310024576936,27.7446942662557
Canada,2021-02-18,842393.0,21509.0,23366022.0,0.02241002926310189,0.02553321312024198,27.737673508683002
Canada,2021-02-19,845454.0,21581.0,23486748.0,0.02249146049481245,0.025525930446836848,27.780042438737055
Canada,2021-02-20,848060.0,21631.0,23616086.0,0.022560787443469007,0.025506450015329103,27.84718769898356
Canada,2021-02-21,850617.0,21675.0,23728396.0,0.022628810853950517,0.025481503426336413,27.895511140736666
Canada,2021-02-22,853901.0,21720.0,23823141.0,0.022716174514498536,0.025436203962754464,27.899183863234732
Canada,2021-02-23,857206.0,21761.0,23892820.0,0.02280409683426443,0.02538596323404176,27.872903362785607
Canada,2021-02-24,860200.0,21810.0,23961860.0,0.022883745677041767,0.025354568704952337,27.85614973262032
Canada,2021-02-25,863301.0,21868.0,24077706.0,0.022966241021548286,0.02533067840764693,27.890279288452117
Canada,2021-02-26,866528.0,21915.0,24205430.0,0.023052088321362064,0.02529058495513128,27.933811717567117
Canada,2021-02-27,869058.0,21961.0,24328417.0,0.023119393455706305,0.025269889926794298,27.99400845513188
Canada,2021-02-28,871243.0,21990.0,24444017.0,0.02317752061718542,0.02523980106583353,28.056485963158384
Canada,2021-03-01,874909.0,22014.0,24545470.0,0.023275046554934824,0.0251614739361465,28.05488342216162
Canada,2021-03-02,877747.0,22043.0,24621134.0,0.023350545357807926,0.02511315903101919,28.050376703081866
Canada,2021-03-03,880487.0,22105.0,24698266.0,0.02342343708433094,0.025105424611606985,28.05068785796951
Canada,2021-03-04,883619.0,22152.0,24813290.0,0.023506757116254322,0.025069628425826062,28.081435550842613
Canada,2021-03-05,886492.0,22183.0,24939113.0,0.02358318701782389,0.0250233504645276,28.132361036535016
Canada,2021-03-06,889255.0,22212.0,25067769.0,0.023656690609204577,0.02497821209889177,28.189629521340898
Canada,2021-03-07,891807.0,22234.0,25180543.0,0.023724581005586592,0.024931403319328062,28.235417528680532
Canada,2021-03-08,895889.0,22271.0,25277398.0,0.02383317371641394,0.024859106429479545,28.214877066243698
Canada,2021-03-09,898963.0,22302.0,25353457.0,0.023914950784783187,0.02480858500294228,28.203003905611244
Canada,2021-03-10,901948.0,22330.0,25430035.0,0.02399436020218143,0.024757524824047507,28.194568866497846
Canada,2021-03-11,905071.0,22367.0,25543898.0,0.024077440808725724,0.024712978318828027,28.22308747048574
Canada,2021-03-12,908645.0,22397.0,25664264.0,0.024172519287044426,0.024648790231608604,28.244544349003185
Canada,2021-03-13,911560.0,22426.0,25787862.0,0.024250066507049747,0.024601781561279564,28.289813067708106
Canada,2021-03-14,914204.0,22455.0,25901412.0,0.024320404362862463,0.02456235151016622,28.332201565514918
Canada,2021-03-15,917994.0,22484.0,25996238.0,0.02442122905027933,0.024492534809595706,28.31852713634294
Canada,2021-03-16,921011.0,22509.0,26068778.0,0.02450148975791434,0.024439447520170767,28.304524050201355
Canada,2021-03-17,924444.0,22543.0,26141455.0,0.024592817238627294,0.024385468454552143,28.278029821168182
Canada,2021-03-18,928117.0,22577.0,26250640.0,0.02469052939611599,0.024325596880565705,28.283761637810752
Canada,2021-03-19,932391.0,22605.0,26371705.0,0.02480422984836393,0.024244120760496403,28.28395490732965
Canada,2021-03-20,935714.0,22635.0,26492049.0,0.024892631018888,0.02419008372216297,28.312122080037277
Canada,2021-03-21,938856.0,22656.0,26592828.0,0.024976217079010377,0.02413149620389069,28.324714333188478
Canada,2021-03-22,943715.0,22695.0,26704383.0,0.025105480180899177,0.024048573986849845,28.297084395182868
Canada,2021-03-23,947393.0,22715.0,26778301.0,0.025203325352487364,0.02397632239208016,28.265251062652986
Canada,2021-03-24,951589.0,22739.0,26858481.0,0.025314950784783186,0.023895820569594647,28.224875445176437
