Date,Cases,Deaths,Tests,Cases/Population,Diff Cases/Population,Deaths/Cases,Tests/Cases
2021-05-20,1356616.0,25093.0,33863629.0,3.6089811119978723,1.2902367650971858,1.8496759584141715,24.961838132529767
2021-05-21,1360950.0,25148.0,33979043.0,3.6205107741420592,1.1529662144186936,1.8478268856313607,24.967150152467028
2021-05-22,1364195.0,25180.0,34083113.0,3.6291433891992555,0.8632615057196258,1.8457771799486145,24.984047735111183
2021-05-23,1367023.0,25206.0,34156885.0,3.6366666666666667,0.7523277467411216,1.84386071046354,24.986327954979544
2021-05-24,1368739.0,25231.0,34218813.0,3.64123171056132,0.4565043894653176,1.8433755449358862,25.000246942623832
2021-05-25,1372492.0,25269.0,34315351.0,3.6512157488693804,0.9984038308060494,1.8411036275621278,25.002222963776838
2021-05-26,1374976.0,25303.0,34372343.0,3.657823889332269,0.6608140462888823,1.8402503025507353,24.998503973887544
2021-05-27,1379674.0,25393.0,34449561.0,3.670321894120777,1.249800478850771,1.8405072502634683,24.969348556253145
2021-05-28,1382769.0,25424.0,34550157.0,3.678555466879489,0.8233572758712171,1.8386295903364915,24.986210278072477
2021-05-29,1384928.0,25451.0,34650354.0,3.6842990156956636,0.574354881617456,1.8377128630513644,25.01960679544352
2021-05-30,1386871.0,25473.0,34717353.0,3.689467943602022,0.5168927906358256,1.836724540350184,25.032863907313658
2021-05-31,1389814.0,25528.0,34790069.0,3.6972971534982713,0.7829209896249356,1.8367925492188162,25.032176248044703
2021-06-01,1391540.0,25546.0,34862859.0,3.701888800212823,0.45916467145517004,1.8358078100521722,25.053436480446123
2021-06-02,1393732.0,25590.0,34927927.0,3.707720138334664,0.583133812184089,1.8360775242299092,25.06071970794959
2021-06-03,1395909.0,25627.0,35017704.0,3.7135115722266563,0.5791433891992437,1.8358646587993916,25.085950445193777
2021-06-04,1397898.0,25668.0,35104681.0,3.7188028731045493,0.5291300877892979,1.8361854727598153,25.112476732923287
2021-06-05,1399231.0,25686.0,35162931.0,3.722349028997074,0.3546155892524716,1.8357226219259009,25.130182936198526
2021-06-06,1400580.0,25694.0,35171179.0,3.725937749401437,0.3588720404362977,1.8345256964971655,25.111867226434764
2021-06-07,1402369.0,25741.0,35317305.0,3.7306969938813515,0.4759244479914493,1.8355368665451104,25.18403144963986
2021-06-08,1403490.0,25774.0,35364353.0,3.733679169992019,0.2982176110667645,1.836422062145081,25.197438528240315
2021-06-09,1404927.0,25816.0,35422973.0,3.7375019952114923,0.38228252194731915,1.8375331956749354,25.21339044662107
2021-06-10,1406417.0,25849.0,35504029.0,3.7414658153764297,0.39638201649374594,1.837932846374866,25.244311608861384
2021-06-11,1407798.0,25863.0,35581916.0,3.7451396648044692,0.36738494280394995,1.8371243601709903,25.274873241757696
2021-06-12,1408935.0,25883.0,35639265.0,3.748164405426975,0.3024740622505906,1.8370613264628959,25.295180402218698
2021-06-13,1409909.0,25895.0,35647517.0,3.750755520085129,0.259111465815387,1.8366433578337324,25.28355872613055
